1689;1;63;твори\ло: 'место, на котором находятся дом и надворные постройки'
1690;1;64;гумно\
1691;1;65;гумно\: 'место, на котором находятся дом и надворные постройки'
1692;1;66;гумно\: 'место под посадками'
1693;1;67;огумно\
1694;1;68;огумно\: 'место, на котором находятся дом и надворные постройки'
1695;1;69;огумно\: 'место под посадками'
1696;1;70;гуме\нник
1697;1;71;гуме\нник: 'место под посадками'
1698;1;72;огуме\нок
1699;1;73;ови\нница, ови\нник
1700;1;74;ови\нница, ови\нник: 'место под посадками'
1701;1;75;ме\сто (обычно с определением)
1702;1;76;ме\сто (обычно с определением): 'место, на котором находятся дом и надворные постройки'
1703;1;77;ме\сто (обычно с определением): 'место под посадками'
1704;1;78;поме\стье
1705;1;79;поме\стье: 'место, на котором находятся дом и надворные постройки'
1706;1;80;поме\стье: 'место под посадками'
1707;1;81;позьмо\
1708;1;82;позьмо\: 'место, на котором находятся дом и надворные постройки'
1709;1;83;позьмо\: 'место под посадками'
1710;1;84;позём
1711;1;85;другие слова с корнем -гум(е)н-
1712;1;86;другие слова с корнем -гум(е)н- в значении 'место под посадками'
1713;1;87;но\мер
1714;1;88;но\мер: 'место под посадками'
1715;1;89;Другие названия
1716;1;90;Другие названия места, на котором находятся дом и надворные постройки
1717;1;91;Другие названия места под посадками
1718;2;1;двор: 'место, на котором находится дом с хозяйственными постройками, огород, сад'
1719;2;2;двори\на: 'место, на котором находится дом с хозяйственными постройками, огород, сад'
1720;2;3;удво\рина: 'место, на котором находится дом с хозяйственными постройками, огород, сад'
1721;2;4;одво\рина: 'место, на котором находится дом с хозяйственными постройками, огород, сад'
1722;2;5;ободво\рина: 'место, на котором находится дом с хозяйственными постройками, огород, сад'
1723;2;6;удво\рица: 'место, на котором находится дом с хозяйственными постройками, огород, сад'
1724;2;7;одво\рица: 'место, на котором находится дом с хозяйственными постройками, огород, сад'
1725;2;8;ободво\рица: 'место, на котором находится дом с хозяйственными постройками, огород, сад'
1726;2;9;дво\ри\ще: 'место, на котором находится дом с хозяйственными постройками, огород, сад'
1727;2;10;одво\рище: 'место, на котором находится дом с хозяйственными постройками, огород, сад'
1728;2;11;подво\рище: 'место, на котором находится дом с хозяйственными постройками, огород, сад'
1729;2;12;удво\рок: 'место, на котором находится дом с хозяйственными постройками, огород, сад'
1730;2;13;одво\рок: 'место, на котором находится дом с хозяйственными постройками, огород, сад'
1731;2;14;ободво\рок, ободво\рка, ободво\рки: 'место, на котором находится дом с хозяйственными постройками, огород, сад'
1732;2;15;сдво\рок: 'место, на котором находится дом с хозяйственными постройками, огород, сад'
1733;2;16;издво\рок, издво\рка, издво\рки: 'место, на котором находится дом с хозяйственными постройками, огород, сад'
1734;2;17;двор: 'постройка для скота (и других нужд) при доме'
1735;2;18;придво\рок: 'постройка для скота (и других нужд) при доме'
1736;2;19;па\дворок: 'постройка для скота (и других нужд) при доме'
1737;2;20;двор: 'огороженное место для скота при доме'
1738;2;21;придво\рок: 'огороженное место для скота при доме'
1739;2;22;двор: 'совокупность построек для скота при доме (и некрытого пространства между ним и оградой)'
1740;2;23;двор: 'огороженный участок при доме, по краям которого находятся постройки (для скота и других нужд)'
1741;2;24;придво\рок: 'постройка или пристройка для хозяйственного инвентаря'
1742;3;1;изба\
1743;3;2;изо\бка
1744;3;3;изёбка
1745;3;4;ха\та
1746;3;5;дом
1747;3;6;хоро\мы
1748;3;7;куре\нь
1749;3;8;дом - усложнённая постройка, изба\ - простая постройка
1750;3;9;дом - усложнённая постройка, ха\та - простая постройка
1751;3;10;дом - жилая постройка, изба\ - жилое помещение
1752;3;11;изба\ - жилая постройка или жилое помещение, дом - вся постройка, включая помещение для скота
1753;3;12;"изба\ или дом - жилое помещение; хоро\мы - вся постройка, включая помещение для скота"
1754;4;1;кут: 'угол в помещении' (любой, не уточнено, какой именно)
1755;4;2;куть: 'угол в помещении' (любой, не уточнено, какой именно)
1756;4;3;куто\к: 'угол в помещении' (любой, не уточнено, какой именно)
1757;4;6;?
1758;4;5;"кут: 'угол, где висели иконы' (""красный угол"") "
1759;4;6;кут: 'угол у входа' 
1760;4;7;куть: 'угол у входа' 
1761;4;8;куто?к: 'угол у входа' 
1762;4;9;ку?тник: 'угол у входа' 
1763;4;10;кут: 'угол у печи'
1764;4;11;куть: 'угол у печи'
1765;4;12;куто\к: 'угол у печи'
1766;4;13;кут: 'угол на печи (или в печи)'
1767;4;14;куть: 'угол на печи (или в печи)'
1768;4;15;кут: 'место у входа'
1769;4;16;куть: 'место у входа'
1770;4;17;кут: 'место у печи'
1771;4;18;куть: 'место у печи'
1772;4;19;"кут: 'лавка, нары'; 'устройство типа сундука в доме'"
1773;4;20;"куто\к: 'лавка, нары'; 'устройство типа сундука в доме'"
1774;4;21;"ку\тник: 'лавка, нары'; 'устройство типа сундука в доме'"
1775;4;22;ку\тник: 'лавка, полок в бане'
1776;4;23;"куто\к: 'конец села, улицы'; 'часть деревни'; 'группа домов'"
1777;4;24;кут: 'зуб (крайний, коренной) или старый зуб у лошади'
1778;4;25;ку\тник, кутня\к: 'зуб (крайний, коренной) или старый зуб у лошади'
1779;4;26;ку\тень, ку\тня: 'зуб (крайний, коренной) или старый зуб у лошади'
1780;4;27;куто\к: 'пристройка (к дому, к двору)'
1781;4;28;прику\тка, прику\ток: 'пристройка (к дому, к двору)'
1782;4;29;ку\тный в сочетании со словом угол
1783;4;30;ку\тний в сочетании со словом угол
1784;4;31;кутно\й в сочетании со словом угол
1785;4;32;ку\тный в сочетании со словом зуб
1786;4;33;ку\тний в сочетании со словом зуб
1787;4;34;кутно\й в сочетании со словом зуб
1788;4;35;ку\тный: 'тёплый, уютный'
1789;4;36;слова с основой закут-
1790;4;37;ку\тный: 'крепкий'
1791;5;1;заку\тать: 'закрыть дверь и/или окно, ворота'
1792;5;2;закута\ть: 'закрыть дверь и/или окно, ворота'
1793;5;3;заху\тать: 'закрыть дверь и/или окно, ворота'
1794;5;4;заку\тать: 'закрыть, запереть скот на ночь'
1795;5;5;закута\ть: 'закрыть, запереть скот на ночь'
1796;5;6;уку\тать: 'закрыть, запереть скот на ночь'
1797;5;7;заку\тать: 'закрыть печь, трубу после топки'
1798;5;8;закута\ть: 'закрыть печь, трубу после топки'
1799;5;9;заху\тать: 'закрыть печь, трубу после топки'
1800;5;10;ску\тать: 'закрыть печь, трубу после топки'
1801;5;11;заку\тать: 'истопить, приготовить баню'
1802;5;12;заху\тать: 'истопить, приготовить баню'
1803;5;13;ску\тать: 'истопить, приготовить баню'
1804;5;14;заку\тать: 'утеплить избу (окна, двери, стены) на зиму'
1805;5;15;уку\тать: 'утеплить избу (окна, двери, стены) на зиму'
1806;5;16;заку\тать: 'покрыть крышу'
1807;5;17;заку\тать: 'запереть на замок'
1808;5;18;заку\тать: другие значения
1809;5;19;уку\тать: другие значения
1810;6;1;подпо\лье
1811;6;2;попо\лье
1812;6;3;по\дпол
1813;6;4;подпо\л
1814;6;5;подпо\льница
1815;6;6;по\дпольник
1816;6;7;подпо\лок
1817;6;8;подпо\лица
1818;6;9;по\дполовище
1819;6;10;подпо\лина
1820;6;11;подполы\
1821;6;12;подмо\стье
1822;6;13;подмо\ст, по\дмост
1823;6;14;Другие слова с корнем -мост-
1824;6;15;
1825;6;16;Значение слов уточнено: ‘подпо\лье’
1826;6;17;?
1827;6;18;Значение слов уточнено: ‘ход в подполье, прорезанный в полу’
1828;6;19;Значение слов уточнено: ‘предмет, закрывающий ход  в подполье’
1829;6;20;?
1830;6;21;?
1831;6;22;?
1832;6;23;?
1833;6;24;?
1834;6;25;?
1835;6;26;?
1836;6;27;?
1837;6;28;?
1838;6;29;?
1839;6;30;?
1840;6;31;?
1841;6;32;?
1842;6;33;?
1843;6;34;?
1844;6;35;?
1845;6;36;?
1846;6;37;?
1847;6;38;?
1848;6;39;?
1849;6;40;?
1850;6;41;?
1851;6;42;?
1852;6;43;?
1853;6;44;?
1854;6;45;?
1855;6;46;?
1856;6;47;?
1857;6;48;?
1858;6;49;?
1859;6;50;?
1860;6;51;?
1861;6;52;?
1862;6;53;?
1863;6;54;?
1864;6;55;?
1865;6;56;?
1866;7;1;го\лбец, го\бец
1867;7;2;ка\рзина
1868;7;3;ка\ржина
1869;7;4;ко\ник
1870;7;5;рунду\к
1871;7;6;лежа\нка
1872;7;7;казе\нка
1873;7;8;шкап
1874;7;9;подва\л
1875;7;10;поды\збица
1876;7;11;истёбка
1877;7;12;вы\ход
1878;7;13;?
1879;7;14;?
1880;7;15;?
1881;7;16;Значение слов уточнено: ‘подполье’
1882;7;17;Значение слов уточнено: ‘ход в подполье в виде пристройки к печи типа чулана’
1883;7;18;Значение слов уточнено: ‘ход в подполье в виде пристройки к печи типа ящика’
1884;7;19;Значение слов уточнено: ‘ход в подполье (преимущественно снаружи)’
1885;7;20;?
1886;7;21;?
1887;7;22;?
1888;7;23;?
1889;7;24;?
1890;7;25;?
1891;7;26;?
1892;7;27;?
1893;7;28;?
1894;7;29;?
1895;7;30;?
1896;7;31;?
1897;7;32;?
1898;7;33;?
1899;7;34;?
1900;7;35;?
1901;7;36;?
1902;7;37;?
1903;7;38;?
1904;7;39;?
1905;7;40;?
1906;7;41;?
1907;7;42;?
1908;7;43;?
1909;7;44;?
1910;7;45;?
1911;7;46;?
1912;7;47;?
1913;7;48;?
1914;7;49;?
1915;7;50;?
1916;7;51;?
1917;7;52;?
1918;7;53;?
1919;7;54;?
1920;7;55;?
1921;7;56;?
1922;7;57;?
1923;7;58;?
1924;7;59;?
1925;7;60;?
1926;8;1;западня\
1927;8;2;твори\ло
1928;8;3;щит
1929;8;4;ста\вень
1930;8;5;дыра\, ды\рка
1931;8;6;подпо\льная дыра\
1932;8;7;обоко\нок
1933;8;8;люк
1934;8;9;двери\нка
1935;8;10;лаз, лазе\йка…
1936;8;11;подпо\льная доска\
1937;8;12;я\ма, я\мка
1938;8;13;жерело\
1939;8;14;Слова с корнем -ворот-
1940;8;15;?
1941;8;16;Значение слов уточнено: ‘подполье’
1942;8;17;?
1943;8;18;Значение слов уточнено: ‘ход в подполье’
1944;8;19;Значение слов уточнено: ‘предмет, закрывающий ход в подполье’
1945;8;20;?
1946;8;21;?
1947;8;22;?
1948;8;23;?
1949;8;24;?
1950;8;25;?
1951;8;26;?
1952;8;27;?
1953;8;28;?
1954;8;29;?
1955;8;30;?
1956;8;31;?
1957;8;32;?
1958;8;33;?
1959;8;34;?
1960;8;35;?
1961;8;36;?
1962;8;37;?
1963;8;38;?
1964;8;39;?
1965;8;40;?
1966;8;41;?
1967;8;42;?
1968;8;43;?
1969;8;44;?
1970;8;45;?
1971;8;46;?
1972;8;47;?
1973;8;48;?
1974;8;49;?
1975;8;50;?
1976;8;51;?
1977;8;52;?
1978;8;53;?
1979;8;54;?
1980;8;55;?
1981;8;56;?
1982;9;1;черда?к
1983;9;2;потоло?к
1984;9;3;потоло?ка
1985;9;4;по?толок
1986;9;5;сто?ля, столь
1987;9;6;нака?т
1988;9;7;подволо?ка
1989;9;8;по?дволока
1990;9;9;подволо?к
1991;9;10;по?дволок
1992;9;11;по?дл<а/о>вка
1993;9;12;поне?бье
1994;9;13;вы?шка
1995;9;14;верх, верёх
1996;9;15;гора?
1997;9;16;гори?ще
1998;9;17;под
1999;9;18;суши?ло, суши?лы
2000;9;19;и?збица
2001;9;20;наи?збица, нады?збица
2002;9;21;поды?збица
2003;9;22;и?збеница
2004;9;23;и?стобок
2005;9;24;и?стопок
2006;9;25;и?стопка
2007;9;26;на потолке?
2008;9;27;на потоло?ке
2009;9;28;на по?толке
2010;9;29;на сто?ле
2011;9;30;на избе?
2012;9;31;на ха?те
2013;9;32;чердак 'летнее помещение с окном над жилым срубом'
2014;9;33;по?дволока, подволо?ка 'помещение между крышей и потолком (настилом) над сенями'
2015;10;1;I. В значении 'жилая постройка' изба\
2016;10;2;I. В значении 'жилая постройка' изо\бка
2017;10;3;I. В значении 'жилая постройка' изёбка
2018;10;4;I. В значении 'жилое помещение (или его часть)' изба\
2019;10;5;III. В значении 'подполье' подзы\збица
2020;10;6;III. В значении 'подполье' поды\збица
2021;10;7;IV. В значении 'ход в подполье' поды\збица
2022;10;8;V. В значении 'чердак' поды\збица
2023;10;9;V. В значении 'чердак' наи\збица, нады\збица
2024;10;10;V. В значении 'чердак' и\збица
2025;10;11;V. В значении 'чердак' и\збеница
2026;10;12;V. В значении 'чердак' и\стобок
2027;10;13;V. В значении 'чердак' и\сто[п]ка
2028;10;14;V. В значении 'чердак' и\стопок
2029;10;15;VI. В значении 'постройка для скота' (скотная, стотская) изб\ушка
2030;10;16;VI. В значении 'постройка для скота' избёнка
2031;11;1;‘пол’
2032;11;2;‘пол в сенях’
2033;11;3;‘пол в доме’
2034;11;4;‘пол в гумне’
2035;11;5;‘пол в других хозяйственных постройках и помещениях’
2036;11;6;‘доски, настланные на дно телеги, лодки’
2037;11;7;‘деревянный настил на улице, дороге, у дома’
2038;11;8;‘сени’
2039;11;9;"‘крыльцо’; 'ступенька крыльца, лестница’"
2040;11;10;‘крыльцо во двор’
2041;11;11;‘въезд в помещение над двором’
2042;11;12;‘лавка’
2043;11;13;Другие значения
2044;12;1;дво\р
2045;12;2;хле\в, кле\в, охле\в, окле\в
2046;12;3;хлево\к, клево\к
2047;12;4;хлевушо\к, клевушо\к
2048;12;5;сара\й
2049;12;6;во\рок
2050;12;7;воро\к
2051;12;8;ста\я, ста\йка
2052;12;9;заку\та, заку\тка, заку\т, заку\ток, закуто\к
2053;12;10;коту\х
2054;12;11;пу\ня, пу\нька
2055;12;12;омша\ник, омшани\к, омше\ник, омшени\к, овша\ник…
2056;12;13;тепля\к
2057;12;14;теплу\шка
2058;12;15;избу\шка
2059;12;16;избе\нка
2060;12;17;коню\шня
2061;12;18;коню\шень
2062;12;19;коню\шник
2063;12;20;ка\рда
2064;12;21;ка\лдаз, ка\лда
2065;12;22;подкле\ть, подкле\т
2066;12;23;клеть
2067;12;24;овча\рник, свина\рник…, овчару\х, свину\х…, овча\рня…, овча\рка…
2068;13;1;‘для крупного скота’ : ‘для мелкого скота’ = двор : хлев
2069;13;2;‘для крупного скота’ : ‘для мелкого скота’ = хлев : двор
2070;13;3;‘для крупного скота’ : ‘для мелкого скота’ = двор : омшаник
2071;13;4;‘для крупного скота’ : ‘для мелкого скота’ = хлев : омшаник
2072;13;5;‘для крупного скота’ : ‘для мелкого скота’ = стая : хлев
2073;13;6;‘для крупного скота’ : ‘для мелкого скота’ = конюшня : хлев
2074;13;7;‘для крупного скота’ : ‘для мелкого скота’ = хлев : конюшня
2075;13;8;‘для крупного скота’ : ‘для мелкого скота’ = двор : закута
2076;13;9;‘для крупного скота’ : ‘для мелкого скота’ = хлев : закута
2077;13;10;‘для крупного скота’ : ‘для мелкого скота’ = малораспр. сочет.
2078;13;11;‘для скота и других хозяйственных нужд’ : ‘для крупного скота’ : ‘для мелкого скота’ = двор : хлев : омшаник
2079;13;12;‘для скота и других хозяйственных нужд’ : ‘для крупного скота’ : ‘для мелкого скота’ = двор : закута : омшаник
2080;13;13;‘для скота и других хозяйственных нужд’ : ‘для крупного скота’ : ‘для мелкого скота’ = двор : хлев: избушка
2081;13;14;‘для скота и других хозяйственных нужд’ : ‘для крупного скота’ : ‘для мелкого скота’ = двор : хлев : стая
2082;13;15;‘для скота и других хозяйственных нужд’ : ‘для крупного скота’ : ‘для мелкого скота’ = двор : стая : хлев
2083;13;16;‘для  скота и других хозяйственных нужд’ : ‘для мелкого скота’ = двор : хлев
2084;13;17;‘для  скота и других хозяйственных нужд’ : ‘для мелкого скота’ = двор : омшаник
2085;13;18;‘для  скота и других хозяйственных нужд’ : ‘для мелкого скота’ = двор : закута
2086;13;19;‘для  скота и других хозяйственных нужд’ : ‘для мелкого скота’ = хлев : стая
2087;13;20;‘для  скота и других хозяйственных нужд’ : ‘для мелкого скота’ = хлев : загорода
2088;13;21;‘для  скота и других хозяйственных нужд’ : ‘для мелкого скота’ = двор : подклеть
2089;13;22;‘для  скота и других хозяйственных нужд’ : ‘для разных видов скота’ (одинаковые названия) = двор : котухи
2090;13;23;‘для  скота и других хозяйственных нужд’ : ‘для разных видов скота’ (одинаковые названия) = двор : закуты, закутки
2091;13;24;‘для  скота и других хозяйственных нужд’ : ‘для разных видов скота’ (одинаковые названия) = двор : хлевы
2092;13;25;‘для  скота и других хозяйственных нужд’ : ‘для разных видов скота’ (одинаковые названия) = сарай : закуты, закутки
2093;13;26;‘для  скота и других хозяйственных нужд’ : ‘для разных видов скота’ (одинаковые названия) = сарай : котухи
2094;13;27;‘для  скота и других хозяйственных нужд’ : ‘для разных видов скота’ (одинаковые названия) = двор : стаи
2095;13;28;‘для  скота и других хозяйственных нужд’ : ‘для разных видов скота’ (одинаковые названия) = хлев : стаи
2096;13;29;одинаковые названия отдельных построек, помещений для крупного и мелкого скота или для разных видов скота: котухи
2097;13;30;одинаковые названия отдельных построек, помещений для крупного и мелкого скота или для разных видов скота: закуты
2098;13;31;одинаковые названия отдельных построек, помещений для крупного и мелкого скота или для разных видов скота: хлевы
2099;13;32;одинаковые названия наряду с разными названиями отдельных построек для разных видов скота: см. карты №12, 14
2100;13;33;разные названия отдельных построек для разных видов скота: см. карты №12, 14
2101;13;34;‘неутепленная’ : ‘утепленная’ = двор : хлев
2102;13;35;‘неутепленная’ : ‘утепленная’ = хлев : конюшня
2103;13;36;‘неутепленная’ : ‘утепленная’ = хлев : омшаник
2104;13;37;‘неутепленная’ : ‘утепленная’ = холодный, чистый, белый двор : теплый, черный, глухой двор
2105;13;38;‘неутепленная’ : ‘утепленная’ = холодный, чистый, белый двор : теплый, черный, глухой двор (определение только для одного значения)
2106;13;39;‘неутепленная’ : ‘утепленная’ = холодный хлев : теплый хлев
2107;13;40;‘неутепленная’ : ‘утепленная’ = холодный хлев : теплый хлев (определение только для одного значения)
2108;13;41;‘неутепленная’ : ‘утепленная’ = малораспростр. сочет.
2109;13;42;наличие одного из признаков или в сочетании с признаками других видов: указ. на утепленн. только для мелкого
2110;13;43;?
2111;13;44;наличие одного из признаков или в сочетании с признаками других видов: указ. на утепленн. только для крупного
2112;13;45;наличие одного из признаков или в сочетании с признаками других видов. ‘неутепленн. доя крупн.’ : ‘утепленн. для мелк.’
2113;13;46;‘для скота и других хозяйственных нужд’ : ‘неутепленная’ : ‘утепленная’ = двор : хлев : конюшня
2114;13;47;‘для скота и других хозяйственных нужд’ : ‘неутепленная’ : ‘утепленная’ = двор : хлев : омшаник
2115;13;48;‘для скота и других хозяйственных нужд’ : ‘неутепленная’ : ‘утепленная’ = двор : закута : омшаник
2116;14;1;хлев
2117;14;2;клев
2118;14;3;охле\в
2119;14;4;окле\в
2120;14;5;мша\ник
2121;14;6;омша\ник
2122;14;7;омше\ник
2123;14;8;омшени\к
2124;14;9;мошени\к
2125;14;10;овша\ник
2126;14;11;овше\ник
2127;14;12;овшени\к
2128;14;13;вошени\к
2129;14;14;овча\рник
2130;14;15;овчару\х
2131;14;16;овча\рка
2132;14;17;овча\рня
2133;14;18;овча\рень
2134;14;19;овча\рок (Ю.17,22), овчаро\к (Ю.480), овча\р (Ю.545)
2135;14;20;свина\рник
2136;14;21;свину\х
2137;14;22;свина\рка
2138;14;23;свина\рня
2139;14;24;теля\тник
2140;14;25;коро\вник
2141;14;26;коро\вня
2142;14;27;коро\вница
2143;14;28;лоша\дник
2144;14;29;лошадя\рня
2145;15;1;заку\та 'постройка для скота'
2146;15;2;заку\т 'постройка для скота'
2147;15;3;заку\тка 'постройка для скота'
2148;15;4;заку\ток 'постройка для скота'
2149;15;5;заку\та 'отдельные постройки, помещения для любого вида скота'
2150;15;6;?
2151;15;7;заку\тка 'отдельные постройки, помещения для любого вида скота'
2152;15;8;заку\та 'постройка, помещение для одного какого-то вида скота'
2153;15;9;заку\т 'постройка, помещение для одного какого-то вида скота'
2154;15;10;заку\тка 'постройка, помещение для одного какого-то вида скота'
2155;15;11;заку\ток 'постройка, помещение для одного какого-то вида скота'
2156;15;12;закуто\к 'постройка, помещение для одного какого-то вида скота'
2157;15;13;заку\та 'угол в доме для ягнят, поросят, теленка'
2158;15;14;заку\тка 'угол в доме для ягнят, поросят, теленка'
2159;15;15;заку\ток 'угол в доме для ягнят, поросят, теленка'
2160;15;16;заку\та 'пристройка к дому или двору'
2161;15;17;заку\тка 'пристройка к дому или двору'
2162;15;18;заку\ток 'пристройка к дому или двору'
2163;15;19;заку\т Другие значения
2164;15;20;заку\тка Другие значения
2165;15;21;заку\ток Другие значения
2166;15;22;заку\тки, закутки\ Другие значения
2167;15;23;закуто\к 'улица, часть деревни'
2168;15;24;заку\ток 'улица, часть деревни'
2169;15;25;заку\та 'подворотня или доска, закрывающая её'
2170;15;26;заку\тка 'подворотня или доска, закрывающая её'
2171;15;27;заку\ток 'подворотня или доска, закрывающая её'
2172;16;1;ри\га
2173;16;2;ри\гача
2174;16;3;рей
2175;16;4;ре\я
2176;16;5;ови\н
2177;16;6;подови\н
2178;16;7;е\вня
2179;16;8;ёвня
2180;16;9;осе\ть
2181;16;10;шиш
2182;16;11;зоро\д, зоро\дник
2183;16;12;сади\ло
2184;16;13;суши\лка
2185;16;14;Другие слова с корнем -суш-
2186;16;15;клу\ня
2187;17;1;'постройка, помещение для хозинвентаря и кормов'
2188;17;2;'помещение над скотным двором для сена (и хозинвентаря)'
2189;17;3;'постройка для скота'
2190;17;4;пове\ть 'постройка, помещение для хозинвентаря и кормов'
2191;17;5;пове\ть 'помещение над скотным двором для сена (и хозинвентаря)'
2192;17;6;пове\ть 'крыша на столбах (для хозинвентаря и кормов)'
2193;17;7;пове\ть 'крыша дома, двора'
2194;17;8;пове\ть в других значениях
2195;17;9;пове\тка 'постройка, помещение для хозинвентаря и кормов'
2196;17;10;подпове\ть 'постройка, помещение для хозинвентаря и кормов'
2197;17;11;пове\тка 'крыша на столбах'
2198;17;12;пове\тка в других значениях
2199;18;1;"пу\ня - ""постойка для сена (соломы)"""
2200;18;2;"пу\ня - ""постойка для мякины"""
2201;18;3;"пу\ня - ""постойка для сельхозинвентаря"""
2202;18;4;"пу\ня - ""кладовая постройка для имущества семьи, одной супружеской пары"""
2203;18;5;"пу\ня - ""постройка, помещение для скота"""
2204;18;6;пу\ня - Другие значения или значение не уточнено
2205;18;7;"пу\нька - ""постройка для сена (соломы)"""
2206;18;8;"пу\нька - ""постройка для мякины"""
2207;18;9;"пу\нька - ""постройка для сельхозинвентаря"""
2208;18;10;"пу\нька - ""кладовая постройка для имущества семьи, одной супружеской пары"""
2209;18;11;"пу\нька - ""постройка, помещение для скота"""
2210;18;12;пу\нька - Другие значения или значение не уточнено
2211;18;13;клу\ня
2212;18;14;полове\нь
2213;18;15;поло\вень, по\ловень
2214;18;16;половня\
2215;18;17;поло\вня
2216;18;18;половни\, поло\вни
2217;18;19;полову\шка
2218;18;20;поло\вник
2219;18;21;пеле\вня и другие слова с корнем -пелев-
2220;18;22;пелу\шня и другие названия с корнем -пел-
2221;18;23;Названия с корнем -пелед-
2222;19;1;заво\зня
2223;19;2;ста\я, ста\йка
2224;19;3;каре\тник
2225;19;4;теле\жник
2226;19;5;санни\к
2227;19;6;се\льница, се\нница
2228;19;7;сенни\к
2229;19;8;мяки\льница
2230;19;9;соло\менник
2231;19;10;наве\с
2232;19;11;поднаве\с
2233;19;12;клеть, кле\тка (Ю. 414, 782, 795)
2234;19;13;шо\ха
2235;19;14;шо\ра
2236;19;15;лапа\з
2237;20;1;пелёд: 'помещение при овине (для дров, хоз. инвентаря и других нужд)'
2238;20;2;пелёд: 'стенка овина'
2239;20;3;пелёд: 'перегородка в овине'
2240;20;4;пелёд: 'навес у овина и/или часть овина под навесом'
2241;20;5;пелёд: 'сарайчик (для мякины, кормов)'
2242;20;6;пелёд: 'пристройка к дому, двору'
2243;20;7;пелёд: 'соломенная крыша', 'стреха', 'навес'
2244;20;8;пелёд: 'утепление избы, хлева'
2245;20;9;пелёд: другие значения
2246;20;10;пелёд: значение не указано
2247;20;11;пеледа: 'помещение при овине (для дров, хоз. инвентаря, и других нужд)'
2248;20;12;пеледа: 'стенка овина'
2249;20;13;пеледа: 'навес у овина и/или часть овина под навесом'
2250;20;14;пеледа: 'сарайчик (для мякины, кормов)'
2251;20;15;пеледа: 'пристройка к дому, двору'
2252;20;16;пеледа: 'соломенная крыша', 'стреха', 'навес'
2253;20;17;пеледа: 'жердь, на которую кладется покрытие крыши'
2254;20;18;пеледа: 'утепление избы, хлева'
2255;20;19;пеледа: 'укладка соломы, сена или часть укладки'
2256;20;20;пеледа: другие значения
2257;20;21;пеледа: значение не указано
2258;20;22;пелёдо: 'помещение при овине (для дров, хоз. инвентаря, и других нужд)'
2259;20;23;пеледь: 'помещение при овине (для дров, хоз. инвентаря, и других нужд)'
2260;20;24;пеледь: 'навес у овина и/или часть овина под навесом'
2261;20;25;пеледь: 'сарайчик (для мякины, кормов)'
2262;20;26;Существительные с корнем -пелед- муж. рода: 'помещение при овине (для дров, хоз. инвентаря, и других нужд)'
